"fecha","Institucion","Nombre","Tipo","Bytes","Version"
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D35 (Santiago Yolomécatl ) escala 1:50 000 serie III","shp","5235528",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D55 (Santiago Yosondúa) escala 1:50 000 serie III","shp","4504048",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D25 (Tamazulápam) escala 1:50 000 serie III","shp","4977813",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E15C73 (Tehuantepec) escala 1:50 000 serie III","shp","3460145",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B88 (Temascal ) escala 1:50 000 serie III","shp","13400741",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B86 (Teotitlán ) escala 1:50 000 serie III","shp","4773841",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D15 (Tepelmeme ) escala 1:50 000 serie III","shp","4022935",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D24 (Tezoatlán de Segura y Luna ) escala 1:50 000 serie III","shp","3652551",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D58 (Tlacolula de Matamoros ) escala 1:50 000 serie III","shp","15203716",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D48 (Tlalixtac de Cabrera ) escala 1:50 000 serie III","shp","5804217",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D34 (Tlaxiaco) escala 1:50 000 serie III","shp","6098581",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B89 (Tuxtepec ) escala 1:50 000 serie III","shp","5333703",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E15C74 (Unión Hidalgo ) escala 1:50 000 serie III","shp","2301661",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D57 (Villa de Zaachila ) escala 1:50 000 serie III","shp","9833998",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D72 (Cuajinicuilapa ) escala 1:50 000 serie III","shp","5277791",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D62 (Ometepec ) escala 1:50 000 serie III","shp","3029854",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D22 (Tlapa de Comonfort ) escala 1:50 000 serie III","shp","8725557",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D32 (Xalpatláhuac) escala 1:50 000 serie III","shp","3629025",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D12 (Xochihuehuetlán ) escala 1:50 000 serie III","shp","7560708",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B85 (Atzumba) escala 1:50 000 serie III","shp","4515965",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B77 (Coyomeapan ) escala 1:50 000 serie III","shp","8336704",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B74 (Ixcaquixtla ) escala 1:50 000 serie III","shp","3160187",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B84 (Petlalcingo ) escala 1:50 000 serie III","shp","4435194",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B75 (Tehuacán ) escala 1:50 000 serie III","shp","3747263",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E15C33 (Jesús Carrranza ) escala 1:50 000 serie III","shp","7893588",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B79 (Los Naranjos ) escala 1:50 000 serie III","shp","3835628",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E15C11 (Playa Vicente ) escala 1:50 000 serie III","shp","6732407",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B78 (Tierra Blanca ) escala 1:50 000 serie III","shp","21005877",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B67 (Zongolica) escala 1:50 000 serie III","shp","11177922",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B83 (Acatlán de Osorio ) escala 1:50 000 serie III","shp","5623722",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B52 (Atlixco ) escala 1:50 000 serie III","shp","5295409",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B85 (Atzumba) escala 1:50 000 serie III","shp","4515965",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B72 (Chiautla de Tapia ) escala 1:50 000 serie III","shp","11412922",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B13 (Chignahuapan) escala 1:50 000 serie III","shp","6904721",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B55 (Ciudad Serdán ) escala 1:50 000 serie III","shp","3810411",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B63 (Coatzingo ) escala 1:50 000 serie III","shp","9218675",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B77 (Coyomeapan ) escala 1:50 000 serie III","shp","8336704",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D85 (Cuetzalan) escala 1:50 000 serie III","shp","10782502",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B35 (Guadalupe Victoria ) escala 1:50 000 serie III","shp","2680773",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B71 (Huehuetlán) escala 1:50 000 serie III","shp","4529640",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B42 (Huejotzingo) escala 1:50 000 serie III","shp","8144262",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B74 (Ixcaquixtla ) escala 1:50 000 serie III","shp","3160187",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B62 (Izúcar de Matamoros ) escala 1:50 000 serie III","shp","3611972",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B24 (Mexcaltepec) escala 1:50 000 serie III","shp","8623271",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B64 (Molcaxac ) escala 1:50 000 serie III","shp","5244410",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B84 (Petlalcingo ) escala 1:50 000 serie III","shp","4435194",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B53 (San Francisco Totimehuacán ) escala 1:50 000 serie III","shp","5226590",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B32 (San Martín Texmelucan) escala 1:50 000 serie III","shp","15322046",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B45 (San Salvador el Seco ) escala 1:50 000 serie III","shp","2653836",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B65 (Santiago Miahuatlán) escala 1:50 000 serie III","shp","3888227",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B75 (Tehuacán ) escala 1:50 000 serie III","shp","3747263",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B73 (Tehuitzingo ) escala 1:50 000 serie III","shp","4456613",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B44 (Tepatlaxco) escala 1:50 000 serie III","shp","3335610",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B54 (Tepeaca) escala 1:50 000 serie III","shp","3440134",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B15 (Teziutlán) escala 1:50 000 serie III","shp","9545794",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B43 (Tlaxcalancingo) escala 1:50 000 serie III","shp","11155843",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B82 (Tulcingo) escala 1:50 000 serie III","shp","6471849",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D64 (Venustiano Carranza ) escala 1:50 000 serie III","shp","8398296",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B25 (Xonacatlán) escala 1:50 000 serie III","shp","3128957",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B14 (Zacatlán ) escala 1:50 000 serie III","shp","14361641",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B76 (Zinacatepec ) escala 1:50 000 serie III","shp","5345444",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D11 (Olinalá) escala 1:50 000 serie III","shp","8161668",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B81 (Temalac ) escala 1:50 000 serie III","shp","4543564",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D12 (Xochihuehuetlán ) escala 1:50 000 serie III","shp","7560708",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B51 (Cuautla) escala 1:50 000 serie III","shp","11210434",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B61 (Tepalcingo de Hidalgo) escala 1:50 000 serie III","shp","4907978",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14A79 (Tilzapotla) escala 1:50 000 serie III","shp","5097787",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D14 (Huajuapam de León ) escala 1:50 000 serie III","shp","4828556",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B87 (Huautla ) escala 1:50 000 serie III","shp","18411574",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14D13 (Santa Cruz Tacache de Mina ) escala 1:50 000 serie III","shp","6698361",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B86 (Teotitlán ) escala 1:50 000 serie III","shp","4773841",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B34 (Huamantla) escala 1:50 000 serie III","shp","3710352",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B23 (Tlaxco) escala 1:50 000 serie III","shp","6787500",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B66 (Acultzingo) escala 1:50 000 serie III","shp","7053183",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B16 (Altotonga) escala 1:50 000 serie III","shp","7653288",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B37 (Coatepec) escala 1:50 000 serie III","shp","4329178",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D75 (Coatzintla ) escala 1:50 000 serie III","shp","10291155",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B46 (Coscomatepec) escala 1:50 000 serie III","shp","7410180",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D84 (Filomeno Mata ) escala 1:50 000 serie III","shp","6111422",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D86 (Martínez de la Torre) escala 1:50 000 serie III","shp","3674323",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B56 (Orizaba) escala 1:50 000 serie III","shp","8417931",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B26 (Perote ) escala 1:50 000 serie III","shp","5331097",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D65 (Poza Rica) escala 1:50 000 serie III","shp","4898398",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B36 (Xico ) escala 1:50 000 serie III","shp","6532901",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica E14B67 (Zongolica) escala 1:50 000 serie III","shp","11177922",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C55 (Buenavista) escala 1:50 000 serie III","shp","11208134",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C56 (Colón) escala 1:50 000 serie III","shp","10251994",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C65 (Querétaro ) escala 1:50 000 serie III","shp","7383632",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C77 (San Juan del Río ) escala 1:50 000 serie III","shp","5233847",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C57 (San Pablo Tolimán ) escala 1:50 000 serie III","shp","5156064",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C66 (Villa del Marqués ) escala 1:50 000 serie III","shp","5993796",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C86 (Amealco) escala 1:50 000 serie III","shp","10786115",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C87 (Polotitlán ) escala 1:50 000 serie III","shp","8657600",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D41 (Cancún ) escala 1:50 000 serie III","shp","15078096",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F16D41 (Cancún ) escala 1:50 000 serie III","shp","1989374",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F16D71 (Cozumel ) escala 1:50 000 serie III","shp","409924",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F16D51 (Puerto Morelos ) escala 1:50 000 serie III","shp","535247",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F16D31 (Rancho Viejo ) escala 1:50 000 serie III","shp","1026796",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F16D61 (San José ) escala 1:50 000 serie III","shp","362691",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F16C86 (Tepich ) escala 1:50 000 serie III","shp","335082",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F16C85 (Tihosuco ) escala 1:50 000 serie III","shp","2393742",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F16C67 (Chemax ) escala 1:50 000 serie III","shp","932630",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F16C84 (Peto ) escala 1:50 000 serie III","shp","799060",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A73 (Ahualulco del Sonido Trece) escala 1:50 000 serie III","shp","8260857",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A14 (Cedral) escala 1:50 000 serie III","shp","3203006",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D21 (Coxcatlán) escala 1:50 000 serie III","shp","5481196",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A89 (Damián Carmona ) escala 1:50 000 serie III","shp","7131868",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14B82 (Ébano) escala 1:50 000 serie III","shp","1657591",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D11 (El Pujal ) escala 1:50 000 serie III","shp","2513700",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C16 (El Refugio ) escala 1:50 000 serie III","shp","11331073",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C15 (La Salitrera ) escala 1:50 000 serie III","shp","12333518",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14B81 (Las Palmas ) escala 1:50 000 serie III","shp","2099764",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A25 (Matehuala ) escala 1:50 000 serie III","shp","3621883",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A69 (Quintero ) escala 1:50 000 serie III","shp","4877337",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C19 (Rascón ) escala 1:50 000 serie III","shp","11659775",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A24 (Real de Catorce) escala 1:50 000 serie III","shp","6991416",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C17 (Río Verde ) escala 1:50 000 serie III","shp","11516474",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C13 (San Francisco) escala 1:50 000 serie III","shp","10745505",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A84 (San Luis Potosí ) escala 1:50 000 serie III","shp","5819789",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A85 (Santa Catarina) escala 1:50 000 serie III","shp","9673122",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C14 (Santa María del Río ) escala 1:50 000 serie III","shp","5103292",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A79 (Sierra la Colmena) escala 1:50 000 serie III","shp","5019209",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C18 (Tamasopo ) escala 1:50 000 serie III","shp","12376019",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A83 (Tepetate ) escala 1:50 000 serie III","shp","5383000",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C25 (Tierra Nueva ) escala 1:50 000 serie III","shp","11794989",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A74 (Villa Hidalgo) escala 1:50 000 serie III","shp","5061600",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C24 (Melchor ) escala 1:50 000 serie III","shp","11497058",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D42 (Huejutla ) escala 1:50 000 serie III","shp","6063959",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14C12 (Ojuelos ) escala 1:50 000 serie III","shp","2903353",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A15 (Cruz de Elorza) escala 1:50 000 serie III","shp","3827988",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14B71 (División del Norte) escala 1:50 000 serie III","shp","2663471",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14B72 (Nuevo Tantoán ) escala 1:50 000 serie III","shp","6035873",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D12 (El Higo ) escala 1:50 000 serie III","shp","6049465",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14B83 (Pánuco ) escala 1:50 000 serie III","shp","5171804",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D32 (Platón Sánchez ) escala 1:50 000 serie III","shp","3771572",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14D22 (Tempoal ) escala 1:50 000 serie III","shp","2900973",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A82 (El Obraje ) escala 1:50 000 serie III","shp","7456529",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A71 (Loreto ) escala 1:50 000 serie III","shp","6484879",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F13B69 (Ojo Caliente) escala 1:50 000 serie III","shp","7434521",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F14A72 (Pinos ) escala 1:50 000 serie III","shp","6766843",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D27 (Adolfo Ruíz Cortines) escala 1:50 000 serie III","shp","3719909",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D16 (Ahome) escala 1:50 000 serie III","shp","4304919",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G13C32 (Badiraguato) escala 1:50 000 serie III","shp","7058844",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G13C61 (Bahía de Altata) escala 1:50 000 serie III","shp","4596499",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B86 (Chihuahuita) escala 1:50 000 serie III","shp","2314927",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F13A58 (Corral de Piedras) escala 1:50 000 serie III","shp","7959212",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G13C52 (Culiacán ) escala 1:50 000 serie III","shp","3276532",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B85 (Ejido Matacahui ) escala 1:50 000 serie III","shp","529675",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D37 (El Caracol ) escala 1:50 000 serie III","shp","769010",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D15 (El Guamuchilito ) escala 1:50 000 serie III","shp","867827",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G13C63 (El Salado ) escala 1:50 000 serie III","shp","5503248",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F13A57 (Escuinapa ) escala 1:50 000 serie III","shp","4296135",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D29 (Estación Bamoa) escala 1:50 000 serie III","shp","3942788",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D18 (Estación Naranjo ) escala 1:50 000 serie III","shp","4186500",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D69 (Estero Yameto ) escala 1:50 000 serie III","shp","165524",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D39 (Guamúchil ) escala 1:50 000 serie III","shp","2537314",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D28 (Guasave ) escala 1:50 000 serie III","shp","1611891",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B76 (Gustavo Díaz Ordaz ) escala 1:50 000 serie III","shp","2871388",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D59 (Isla Talchichilte ) escala 1:50 000 serie III","shp","4008414",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F13A68 (La Concepción ) escala 1:50 000 serie III","shp","5605372",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G13C62 (Laguna Caimanero) escala 1:50 000 serie III","shp","4245278",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F13A56 (Laguna del Caimanero) escala 1:50 000 serie III","shp","435556",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B77 (Las Estacas ) escala 1:50 000 serie III","shp","8012105",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D17 (Los Mochis) escala 1:50 000 serie III","shp","2239808",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B88 (Los Ojitos ) escala 1:50 000 serie III","shp","13287092",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F13A35 (Mármol ) escala 1:50 000 serie III","shp","3042292",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F13A45 (Mazatlán ) escala 1:50 000 serie III","shp","922347",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G13C31 (Mocorito) escala 1:50 000 serie III","shp","8134975",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G13C51 (Navolato ) escala 1:50 000 serie III","shp","4920882",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G13C71 (Península Lucenilla) escala 1:50 000 serie III","shp","136486",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G13C41 (Pericos) escala 1:50 000 serie III","shp","2607531",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G13C53 (Presa Sanalona ) escala 1:50 000 serie III","shp","3821698",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B87 (San Blas) escala 1:50 000 serie III","shp","5808521",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G13C43 (Sierra del Chanteco) escala 1:50 000 serie III","shp","4267236",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D26 (Topolobampo) escala 1:50 000 serie III","shp","1407656",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12D36 (Topolobampo) escala 1:50 000 serie III","shp","206497",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica F13A46 (Villa Unión ) escala 1:50 000 serie III","shp","2622153",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12B35 (Agua Prieta) escala 1:50 000 serie III","shp","2773135",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B32 (Bahía de Lobos) escala 1:50 000 serie III","shp","1137125",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B25 (Batacosa) escala 1:50 000 serie III","shp","10809441",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B14 (Buenavista) escala 1:50 000 serie III","shp","6095206",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12A66 (Caborca ) escala 1:50 000 serie III","shp","4313158",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12B41 (Cíbuta ) escala 1:50 000 serie III","shp","4905643",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B34 (Ciudad Obregón ) escala 1:50 000 serie III","shp","2433369",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12B46 (Dieciocho de Agosto ) escala 1:50 000 serie III","shp","9830842",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B43 (Ejido José María Morelos Dos ) escala 1:50 000 serie III","shp","1866078",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12C39 (El Batamote ) escala 1:50 000 serie III","shp","9847094",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12A59 (El Carrizo ) escala 1:50 000 serie III","shp","10976935",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12A49 (El Correo ) escala 1:50 000 serie III","shp","11274009",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B24 (Esperanza ) escala 1:50 000 serie III","shp","3414630",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12D51 (Estación Torres ) escala 1:50 000 serie III","shp","4529064",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B35 (Gabriel Leyva ) escala 1:50 000 serie III","shp","9564322",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B12 (Guásimas) escala 1:50 000 serie III","shp","2507902",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B11 (Guaymas) escala 1:50 000 serie III","shp","2428926",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12D41 (Hermosillo) escala 1:50 000 serie III","shp","6044787",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12B31 (Heróica Nogales ) escala 1:50 000 serie III","shp","2886785",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B55 (Huatabampo) escala 1:50 000 serie III","shp","2997803",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12B51 (Imuris ) escala 1:50 000 serie III","shp","11565534",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12D52 (La Colorada ) escala 1:50 000 serie III","shp","11592510",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12C59 (La Habana ) escala 1:50 000 serie III","shp","5094831",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12C49 (La Manga ) escala 1:50 000 serie III","shp","2438963",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12B61 (Magdalena de Kino ) escala 1:50 000 serie III","shp","11472496",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B56 (Masiaca ) escala 1:50 000 serie III","shp","7648117",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B66 (Melchor Ocampo ) escala 1:50 000 serie III","shp","3079425",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica H12B34 (Naco ) escala 1:50 000 serie III","shp","2779266",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B45 (Navojoa) escala 1:50 000 serie III","shp","5338098",1
2015-08-11,"inegi","Conjunto de datos vectoriales de información topográfica G12B22 (Potam ) escala 1:50 000 serie III","shp","1274280",1
